Path	Frame	Seconds	Speed	Linear Acceleration	Net-to-Gross Displacement Ratio	Rate of Change of Direction	Angular Velocity	Direction of Travel	Orientaiton	Rate of Change of Orientation
			(micrometers/second)	(micrometers/(second*second))		(degrees/second)	(degrees/second)	(degrees)	(degrees)	(degrees/second)
55	187	6.2	11.2616	-176.65659	0.36158	-346.02823	79.08584	79.086	-180	0
55	188	6.23333	15.45448	309.12808	0.36158	-338.04535	77.94595	77.94617	-180	0
55	189	6.26667	31.87014	14.94925	0.41042	-340.83182	-81.06018	81.06033	-180	0
55	190	6.3	16.4511	-377.79056	0.45617	-343.44937	66.75889	66.75888	-180	0
55	191	6.33333	6.6841	155.19916	0.45617	-336.38123	141.53432	141.53458	-180	-1350
55	192	6.36667	26.79771	201.55659	0.47226	-334.01373	47.30611	47.30621	-270	-2700
55	193	6.4	20.12121	-231.00072	0.51473	-333.22748	107.34077	107.34055	-360	-1350
55	194	6.43333	11.39766	58.53659	0.51473	-326.8577	191.56209	191.56174	-360	0
55	195	6.46667	24.02365	-25.6466	0.53477	-320.4567	39.61226	39.61258	-360	0
55	196	6.5	9.68789	-168.47031	0.55179	-324.21686	139.34564	139.34601	-360	0
55	197	6.53333	12.79229	200.68417	0.53634	-311.16696	352.2084	352.2084	-360	1350
55	198	6.56667	23.06683	-84.4994	0.55281	-300.7363	343.30368	343.30353	-270	1350
55	199	6.6	7.159	-163.19572	0.5551	-288.28006	136.6951	136.6951	-270	0
55	200	6.63333	12.18711	184.10706	0.5551	-291.62329	-255.19365	255.19363	-270	0
55	201	6.66667	19.4328	-61.02291	0.56175	-305.29297	-516.70691	516.70715	-270	-1350
55	202	6.7	8.11892	-219.51219	0.57304	-326.07043	1143.3335	1143.3335	-360	-1350
55	203	6.73333	4.79866	-29.71324	0.57304	-229.07074	-566.68188	566.68164	-360	0
55	204	6.76667	6.13804	79.65787	0.56055	-363.84921	-2317.04395	2317.04395	-360	0
55	205	6.8	10.10918	-72.68426	0.56313	-383.54034	-2363.39136	2363.39136	-360	0
55	206	6.83333	1.29242	-10.90263	0.56313	-521.40863	132.99345	132.99362	-360	322.92206
55	207	6.86667	9.38234	137.91818	0.55693	-374.6741	2259.16089	2259.16064	-338.47186	0
55	208	6.9	10.48697	-1.03077	0.5651	-370.79791	-2150.18115	2150.1814	-360	-322.92206
55	209	6.93333	9.31362	-85.42045	0.5651	-518.01953	-1686.38098	1686.38123	-360	1350
55	210	6.96667	4.79227	-49.20036	0.52277	-483.22333	2295.71533	2295.71558	-270	1350
55	211	7	6.0336	-27.33385	0.52898	-364.97183	666.54871	666.54877	-270	0
55	212	7.03333	2.97001	94.53336	0.52898	-438.78674	-84.19115	84.19098	-270	118.86612
55	213	7.06667	12.33582	128.94528	0.52294	-370.58456	1229.93066	1229.93091	-262.07559	1350
55	214	7.1	11.56637	60.34327	0.53653	-356.79135	400.01083	400.01083	-180	1231.13391
55	215	7.13333	16.35871	266.82675	0.53653	-343.91718	442.46091	442.46109	-180	-247.57301
55	216	7.16667	29.35481	188.36317	0.55629	-327.29395	532.63507	532.63501	-196.50487	0
55	217	7.2	28.91625	13.15693	0.56749	-308.40817	566.57349	566.57318	-180	495.14603
										
55		Mean	12.17851	2.46592	0.51461	-229.86762	-197.27113	803.18285	-261.36599	3.99311
55		STD	8.18291	152.6768	0.20629	220.95402	1177.4402	883.27727	69.42851	808.73696
										
56	117	3.86667	17.27227	-259.08685	1	-27.33202	0	0	-44.6213	1177.95935
56	118	3.9	8.63604	24.19361	0.99999	-27.33202	586.51849	586.51849	-5.35598	588.97968
56	119	3.93333	18.88518	177.05992	0.99998	11.76922	3186.30029	3186.30054	-5.35598	275.61862
56	120	3.96667	20.44004	305.59982	0.95055	185.08801	2647.90747	2647.90747	13.01859	-496.89499
56	121	4	39.2585	-223.74733	0.20877	188.29639	2434.09424	2434.09424	-38.48232	-772.51361
56	122	4.03333	5.52355	-24.19178	0.20877	347.36096	2672.79346	2672.79321	-38.48232	227.25723
56	123	4.06667	37.64571	404.30707	0.13973	366.4826	334.7291	334.7287	-23.33183	779.0575
56	124	4.1	32.47735	-354.89688	0.23635	369.67621	171.37997	171.38031	13.45485	551.80029
56	125	4.13333	13.98592	-275.26794	0.23635	377.90796	-38.43357	38.43338	13.45485	-322.01627
56	126	4.16667	14.12616	-170.07227	0.32102	367.11398	-1385.60352	1385.604	-8.0129	-201.8228
56	127	4.2	2.64777	-138.80875	0.31903	285.53436	-1854.90967	1854.90967	0	120.19347
56	128	4.23333	4.87224	56.65663	0.31903	243.45334	-506.9494	506.94922	0	667.26825
56	129	4.26667	6.42488	-46.82761	0.29133	251.73775	478.93524	478.93524	44.48455	1388.76245
56	130	4.3	1.7504	-37.28461	0.29046	275.38235	124.57198	124.57191	92.58417	721.49426
56	131	4.33333	3.93924	97.10322	0.29045	260.04254	-504.06693	504.06693	92.58417	193.58884
56	132	4.36667	8.22395	10.66192	0.28292	241.77789	-504.91577	504.91562	105.49009	-38.76251
56	133	4.4	4.65003	22.9407	0.2588	226.3815	373.54709	373.54706	90	-232.35135
56	134	4.43333	9.75333	209.32837	0.2588	266.68103	769.60663	769.60645	90	183.68213
56	135	4.46667	18.60526	-7.97961	0.27016	277.6886	339.88159	339.88174	102.24548	471.05026
56	136	4.5	9.22135	-158.16072	0.30443	289.33981	285.76425	285.76447	121.40335	287.36813
56	137	4.53333	8.06121	184.26787	0.30443	296.73956	102.06941	102.0694	121.40335	59.95777
56	138	4.56667	21.50588	80.76237	0.33576	296.14444	-14.27895	14.27902	125.40054	205.21683
56	139	4.6	13.44537	-180.77586	0.38272	295.78763	-86.39309	86.39328	135.08447	145.25906
56	140	4.63333	9.45415	-125.86481	0.38272	290.38489	2011.63037	2011.63062	135.08447	-508.69513
56	141	4.66667	5.05438	70.86698	0.41104	429.89633	2498.82739	2498.82764	101.17146	83.43269
56	142	4.7	14.17862	33.17538	0.32717	456.97339	1069.30737	1069.30713	140.64665	555.4035
56	143	4.73333	7.26607	-54.27159	0.32415	501.18347	421.9277	421.92764	138.19836	202.71332
56	144	4.76667	10.56051	-40.18911	0.28081	485.1019	-659.4032	659.40308	154.16087	594.0484
56	145	4.8	4.5868	-120.82209	0.25788	457.22327	342.56161	342.56149	177.80159	354.61075
56	146	4.83333	2.50571	49.35572	0.25788	507.93933	430.86441	430.86456	177.80159	-47.27623
56	147	4.86667	7.87718	46.90186	0.2434	485.94757	-473.71991	473.71994	174.64984	-158.83072
56	148	4.9	5.6325	-47.22387	0.21343	476.358	-76.04572	76.04599	167.21288	-111.55449
56	149	4.93333	4.72892	-1.76483	0.21343	480.87784	588.40027	588.40076	167.21288	423.28217
56	150	4.96667	5.51484	-24.31409	0.18914	515.58472	1506.67664	1506.67651	195.43169	399.52905
56	151	5	3.10798	-60.29475	0.18299	581.32294	472.1893	472.18872	193.84814	-54.2466
56	152	5.03333	1.49519	14.10147	0.18434	547.06396	-2636.13086	2636.13062	191.81525	-124.87129
56	153	5.06667	4.04808	58.08285	0.17719	405.5809	-2333.89697	2333.89673	185.52339	-241.7942
56	154	5.1	5.36738	223.48192	0.18008	391.47086	-1080.20435	1080.2041	175.69563	-147.41638
56	155	5.13333	18.94687	356.41873	0.18008	333.56729	-1179.77649	1179.77686	175.69563	-239.09637
56	156	5.16667	29.12863	-85.62868	0.24015	312.81906	-768.21594	768.21625	159.75587	830.01294
56	157	5.2	13.2383	-158.05624	0.26623	282.35287	864.43085	864.43085	231.02983	1069.10938
56	158	5.23333	18.59155	131.67786	0.26623	370.44778	918.54059	918.54077	231.02983	-1168.54871
56	159	5.26667	22.01682	-128.83792	0.29356	343.58893	-1259.60583	1259.60547	153.12659	-1238.95728
56	160	5.3	10.00235	-186.39275	0.30948	286.47409	-61.59971	61.59988	148.43268	-70.40863
56	161	5.33333	9.59064	86.12872	0.30948	339.48227	547.98615	547.98615	148.43268	-203.00446
56	162	5.36667	15.74427	-37.51051	0.33015	323.0065	-585.53107	585.53101	134.89905	-48.61771
56	163	5.4	7.08994	-74.07796	0.34326	300.44687	-245.76894	245.7692	145.1915	154.38675
56	164	5.43333	10.80574	182.73227	0.34326	306.62189	5.92469	5.92484	145.1915	41.24382
56	165	5.46667	19.27209	-33.22832	0.36374	300.84186	-195.86563	195.86563	147.94109	-154.39888
56	166	5.5	8.59052	-206.4758	0.37712	293.56418	-177.03468	177.03461	134.89824	-195.6427
56	167	5.53333	5.50703	-93.84191	0.37712	289.03955	41.91812	41.91833	134.89824	208.01376
56	168	5.56667	2.33439	-34.52254	0.38493	296.35873	2620.15527	2620.15503	148.76582	479.16046
56	169	5.6	3.20553	83.11088	0.37374	463.71655	3793.13672	3793.13647	166.84227	271.1467
56	170	5.63333	7.87511	194.81128	0.37374	549.2345	1388.0321	1388.03198	166.84227	197.36595
56	171	5.66667	16.19295	8.35182	0.3509	556.25201	203.54076	203.54095	180	394.73901
56	172	5.7	8.4319	-236.23132	0.33344	562.80389	-1425.65356	1425.6532	193.1582	197.37305
56	173	5.73333	0.44419	50.88783	0.33344	461.20847	-572.8609	572.86102	193.1582	13.17924
56	174	5.76667	11.82442	167.82307	0.33198	524.61316	980.42328	980.4231	194.03682	-0.00984
56	175	5.8	11.6324	-78.62632	0.29551	526.57001	-346.38852	346.3884	193.15755	-13.18909
56	176	5.83333	6.58267	22.99636	0.29551	501.5206	-375.74136	375.74112	193.15755	-117.01836
56	177	5.86667	13.16549	-197.4846	0.27318	501.5206	0	0	185.35632	-234.03671
										
56		Mean	11.1958	-8.99957	0.33413	355.81448	260.09145	894.4847	120.9544	120.84082
56		STD	8.36114	152.72707	0.18394	134.65801	1252.12468	913.98074	73.93538	469.10874
										
57	33	1.06667	2.4776	307.56982	1	48.57829	3949.33667	3949.33667	-152.47229	632.42664
57	34	1.1	12.72993	384.1391	1.00001	180.22284	2133.84277	2133.84277	-131.3914	-412.91565
57	35	1.13333	28.08688	29.26509	0.85876	190.83447	252.1983	252.19826	-180	-313.59924
57	36	1.16667	14.68094	-152.07376	0.91911	197.03606	210.57182	210.57175	-152.29802	415.52972
57	37	1.2	17.94863	243.47241	0.91911	204.87259	61.54654	61.54655	-152.29802	934.47028
57	38	1.23333	30.91243	142.63762	0.94124	201.13916	-57.30597	57.30583	-90	446.42819
57	39	1.26667	27.4578	-250.5071	0.95391	201.0522	92.1459	92.14577	-122.53614	0
57	40	1.3	14.21196	-164.83234	0.96046	207.28221	330.1517	330.15173	-90	488.04211
57	41	1.33333	16.46898	240.65007	0.94935	223.06232	218.01593	218.01613	-90	0
57	42	1.36667	30.2553	-42.65543	0.94626	221.81662	-10.7794	10.77942	-90	-296.23764
57	43	1.4	13.62528	-274.43649	0.94637	222.34369	245.66743	245.66734	-109.74918	-296.23764
57	44	1.43333	11.95953	156.89992	0.94637	238.19444	267.5871	267.58713	-109.74918	183.1881
57	45	1.46667	24.08528	2.70764	0.93683	240.18283	59.20781	59.20784	-97.53664	296.23764
57	46	1.5	12.14004	-81.14928	0.92839	242.14163	238.53656	238.53653	-90	113.04955
57	47	1.53333	18.67533	242.05426	0.92839	256.08527	306.65726	306.65726	-90	247.55481
57	48	1.56667	28.27699	-130.89563	0.90558	262.58545	281.53763	281.53748	-73.49635	0
57	49	1.6	9.94895	-309.96948	0.88386	274.85443	-2173.51831	2173.51855	-90	-247.55481
57	50	1.63333	7.61236	36.7923	0.88386	117.68422	-2609.75513	2609.75513	-90	345.15839
57	51	1.66667	12.40177	-30.65553	0.83432	100.87076	-601.57935	601.57941	-66.98944	0
57	52	1.7	5.56866	39.15245	0.78272	77.57893	-168.40869	168.40874	-90	-345.15839
57	53	1.73333	15.01193	264.44162	0.78272	89.64351	-125.51221	125.51216	-90	0
57	54	1.76667	23.1981	-71.7138	0.67525	69.21145	-868.62451	868.62445	-90	-1350
57	55	1.8	10.23101	-253.22763	0.58652	31.73521	-219.98009	219.9801	-180	-2700
57	56	1.83333	6.31626	39.3602	0.58317	54.54611	248.35161	248.35161	-270	-1051.1355
57	57	1.86667	12.85503	7.692	0.53444	48.29198	-359.6066	359.60657	-250.0757	0
57	58	1.9	6.82906	-15.16733	0.48888	30.57234	-726.53735	726.53735	-270	236.85722
57	59	1.93333	11.84387	-3.46395	0.48517	-0.14384	529.34821	529.34814	-234.28522	854.11951
57	60	1.96667	6.59813	-15.74212	0.41701	65.86221	2159.93213	2159.93213	-213.0587	704.81873
57	61	2	10.7944	140.01765	0.4174	143.85164	773.68384	773.6839	-187.2973	386.42096
57	62	2.03333	15.93264	-29.91886	0.4174	117.44114	33.29786	33.29773	-187.2973	694.53302
57	63	2.06667	8.79981	-100.56393	0.39784	146.07149	2292.18652	2292.18652	-140.9951	109.45953
57	64	2.1	9.22838	39.09505	0.39517	270.25357	2360.69629	2360.69629	-180	-585.07349
57	65	2.13333	11.40614	61.90199	0.39517	303.45123	417.47232	417.47223	-180	0
57	66	2.16667	13.35518	-137.10477	0.37216	298.08505	-501.76868	501.76849	-180	-247.57439
57	67	2.2	2.26582	-78.54312	0.37302	270	-2280.21948	2280.21924	-196.50496	-247.57439
57	68	2.23333	8.11897	320.92352	0.37302	146.07043	-1987.97156	1987.97144	-196.50496	-1102.42566
57	69	2.26667	23.66073	113.41811	0.37626	137.46857	-195.65295	195.653	-270	-2452.42554
57	70	2.3	15.68018	-196.64732	0.37602	133.0269	-695.11957	695.11963	-360	-1350
57	71	2.33333	10.55091	214.62364	0.37602	91.12726	-900.60339	900.60345	-360	1231.12195
57	72	2.36667	29.98842	145.19283	0.35505	72.98667	-412.28494	412.28497	-277.9252	1231.11792
57	73	2.4	20.23043	-320.82385	0.29875	63.64159	-647.95154	647.95148	-277.92548	-0.00412
57	74	2.43333	8.60016	-134.11871	0.29875	29.78991	-730.29633	730.29633	-277.92548	-403.22159
57	75	2.46667	11.28918	-73.47569	0.26862	14.95517	-770.03418	770.03412	-304.80692	-1231.11792
57	76	2.5	3.70178	-73.2442	0.25564	-21.5457	368.82135	368.82135	-360	-827.89624
57	77	2.53333	6.40623	103.89706	0.25564	39.54326	864.93506	864.93506	-360	1350
57	78	2.56667	10.62825	-32.33215	0.23671	36.11663	-128.92126	128.9213	-270	1350
57	79	2.6	4.25076	-30.44415	0.22372	30.94851	768.61316	768.61316	-270	0
57	80	2.63333	8.59864	218.9343	0.22372	87.35751	764.89636	764.8963	-270	0
57	81	2.66667	18.84637	25.79159	0.21991	81.9416	-148.90862	148.90869	-270	-1350
57	82	2.7	10.31808	-88.82781	0.21406	77.43027	823.81134	823.81128	-360	-1350
57	83	2.73333	12.92452	244.22183	0.21406	136.86235	1019.47797	1019.47791	-360	1350
57	84	2.76667	26.59954	15.39024	0.23757	145.39546	246.51741	246.51741	-270	1350
57	85	2.8	13.95054	-190.32556	0.26418	153.29684	1736.76147	1736.7616	-270	0
57	86	2.83333	13.91117	276.81039	0.26418	261.17957	1493.62952	1493.62952	-270	32.44583
57	87	2.86667	32.40456	72.54394	0.25011	252.87215	-216.93065	216.93054	-267.83694	145.65994
57	88	2.9	18.74743	-249.20699	0.25017	246.71753	404.29834	404.29846	-260.28934	113.21411
57	89	2.93333	15.79076	233.36337	0.25017	279.82538	395.58746	395.58746	-260.28934	504.70068
57	90	2.96667	34.30499	43.8645	0.23547	273.09003	-186.21729	186.21735	-226.64262	-145.65994
57	91	3	18.71507	-112.61169	0.23446	267.41089	116.16125	116.16119	-270	-650.36066
57	92	3.03333	26.79754	378.61411	0.23446	280.83411	340.56424	340.56427	-270	582.67664
57	93	3.06667	43.95601	-131.44183	0.23157	290.11517	347.19492	347.19498	-231.15489	764.73151
57	94	3.1	18.03475	-263.43683	0.22249	303.98044	-53.76133	53.7616	-219.0179	182.0549
57	95	3.13333	26.39355	379.34735	0.22249	286.53107	56.32214	56.32187	-219.0179	-1112.52893
57	96	3.16667	43.32458	-85.58856	0.23348	307.73523	695.9613	695.96143	-293.18649	-1024.84387
57	97	3.2	20.68765	-283.65424	0.21716	332.9285	222.85283	222.85309	-287.34082	20.31555
57	98	3.23333	24.4143	428.0661	0.21812	322.5921	-130.0442	130.04425	-291.83212	-1089.8877
57	99	3.26667	49.22539	-744.33276	0.21584	324.25888	50.00358	50.00336	-360	-2045.03638
										
57		Mean	16.94391	6.56297	0.50887	169.16083	153.2849	687.86082	-210.7422	-103.46472
57		STD	10.00393	208.32237	0.2923	99.38492	1036.78077	790.73264	88.03618	859.06827
										
58	163	5.4	0.00001	277.90222	1	0	4975.24023	4975.24023	-180	0
58	164	5.43333	9.26341	435.98453	0	165.84134	2555.7522	2555.7522	-180	0
58	165	5.46667	29.06564	158.72209	1	170.38348	99.90944	99.90944	-180	124.88663
58	166	5.5	19.84488	-393.78348	0.99853	172.50197	11.89771	11.89774	-171.67422	124.88663
58	167	5.53333	2.81341	-250.15727	0.99853	171.17667	-128.29288	128.29285	-171.67422	-124.88663
58	168	5.56667	3.16773	-34.44785	0.99865	163.94911	-756.7265	756.7265	-180	-124.88663
58	169	5.6	0.51688	-29.09167	0.99312	120.72823	1777.0127	1777.0127	-180	0
58	170	5.63333	1.22829	21.50512	0.99312	282.41663	3744.44385	3744.44385	-180	0
58	171	5.66667	1.95056	15.58676	0.94343	370.35782	1810.7627	1810.76245	-180	76.96472
58	172	5.7	2.26741	24.08233	0.84591	403.13412	-438.51636	438.51654	-174.86902	76.96472
58	173	5.73333	3.55605	134.52512	0.84591	341.12338	-832.01697	832.0166	-174.86902	-76.96472
58	174	5.76667	11.23575	62.36196	0.68053	347.66635	143.31334	143.31345	-180	-76.96472
58	175	5.8	7.71351	114.35617	0.40597	350.67761	120.4095	120.40924	-180	0
58	176	5.83333	18.85949	277.06619	0.40597	355.69363	135.85275	135.85281	-180	0
58	177	5.86667	26.18459	-170.53012	0.0343	359.73447	213.9005	213.9006	-180	0
58	178	5.9	7.49082	-223.62672	0.11138	369.95367	149.80695	149.80682	-180	0
58	179	5.93333	11.27614	185.14586	0.11138	369.72159	-8.41639	8.41644	-180	667.31006
58	180	5.96667	19.83387	-40.76973	0.22731	369.39258	-11.4379	11.43768	-135.51266	1350
58	181	6	8.55816	-212.06015	0.29758	368.95908	-186.48763	186.48743	-90	682.68994
58	182	6.03333	5.69653	133.65659	0.29758	356.96008	498.31747	498.31741	-90	0
58	183	6.06667	17.4686	125.30886	0.33582	402.18024	929.18671	929.18652	-90	-1350
58	184	6.1	14.05046	-184.92104	0.38877	418.90585	1358.70618	1358.70618	-180	-1350
58	185	6.13333	5.14053	-86.85072	0.38877	492.76065	924.71893	924.71875	-180	0
58	186	6.16667	8.26041	-25.90165	0.36093	480.55377	-461.59177	461.59195	-180	0
58	187	6.2	3.41375	-87.72273	0.36114	461.98785	956.74091	956.74072	-180	0
58	188	6.23333	2.41223	37.7129	0.36114	544.33649	2104.3269	2104.32666	-180	-1350
58	189	6.26667	5.92795	39.97599	0.33767	602.27631	1225.25903	1225.2594	-270	-1350
58	190	6.3	5.07729	-32.78079	0.29987	626.02045	-934.14478	934.14459	-270	0
58	191	6.33333	3.74256	47.25723	0.29987	540	-3793.68286	3793.68311	-270	0
58	192	6.36667	8.22777	122.40831	0.2679	373.10825	-2564.71143	2564.71118	-270	-1350
58	193	6.4	11.90312	-45.97985	0.32181	369.01926	1411.31628	1411.31653	-360	-1350
58	194	6.43333	5.16245	67.13457	0.32181	467.19601	1636.17834	1636.17822	-360	0
58	195	6.46667	16.37875	92.83651	0.31929	478.09781	237.53952	237.53952	-360	0
58	196	6.5	11.35155	-101.00217	0.30691	483.03198	424.55045	424.55017	-360	0
58	197	6.53333	9.64528	195.20862	0.30691	506.40115	639.92542	639.92523	-360	1350
58	198	6.56667	24.36546	89.18535	0.28668	525.69366	466.29858	466.29868	-270	118.88489
58	199	6.6	15.59097	-140.11722	0.23475	537.48773	633.74744	633.74725	-352.07434	-1231.11511
58	200	6.63333	15.02431	213.18138	0.23475	567.94348	350.38669	350.38696	-352.07434	416.86249
58	201	6.66667	29.80306	-0.22871	0.17795	560.84686	-213.008	213.00751	-324.28351	-118.88489
58	202	6.7	15.00906	-248.8219	0.17051	553.74298	-286.7009	286.70105	-360	-535.74738
58	203	6.73333	13.21493	50.47504	0.17051	541.73346	27.3894	27.38892	-360	0
58	204	6.76667	18.37407	-102.5217	0.19433	555.56891	652.88452	652.88452	-360	0
58	205	6.8	6.38015	-120.98338	0.19076	585.25909	-62.38871	62.38861	-360	0
58	206	6.83333	10.30851	-70.13155	0.19076	551.40967	302.43805	302.43805	-360	1350
58	207	6.86667	1.70472	-13.50115	0.21279	605.42163	2573.54419	2573.54468	-270	0
58	208	6.9	9.40843	88.55806	0.17474	722.97931	2210.2207	2210.22021	-360	-1350
58	209	6.93333	7.60859	383.01611	0.17474	752.76965	378.11072	378.11005	-360	1350
58	210	6.96667	34.94284	296.35117	0.16099	748.18665	-87.84002	87.83936	-270	0
58	211	7	27.36533	-314.14163	0.14627	746.9137	-99.96276	99.96277	-360	-1350
58	212	7.03333	14.00006	73.55876	0.14627	741.52246	-34.0314	34.03198	-360	699.64325
58	213	7.06667	32.26925	64.58698	0.15686	744.6449	82.64896	82.64923	-313.35712	1350
58	214	7.1	18.30586	-242.01756	0.18676	747.03241	106.61076	106.61133	-270	650.35675
58	215	7.13333	16.13474	89.66572	0.18676	751.75232	117.66961	117.66998	-270	0
58	216	7.16667	24.28358	4.57955	0.2184	754.87708	139.00412	139.0036	-270	0
58	217	7.2	16.44005	235.3058	0.23574	761.01923	184.26555	184.26453	-270	0
										
58		Mean	12.16763	17.91111	0.38217	471.14642	462.006	858.36802	-248.91615	-49.09091
58		STD	8.73365	169.30672	0.2934	186.06366	1299.07983	1079.00984	85.89343	706.77989
										
59	153	5.06667	23.27818	-349.17218	1	-123.45277	0	0	82.07478	-2462.24316
59	154	5.1	11.63911	-158.4594	1	-123.45277	-1002.19855	1002.19861	0	-1231.12158
59	155	5.13333	12.71422	155.43895	1	-190.26601	-1918.44714	1918.44714	0	1350
59	156	5.16667	22.00171	99.83721	0.83514	-251.34924	-1442.26575	1442.26575	90	650.37164
59	157	5.2	19.37004	-127.3553	0.3994	-286.41705	-1239.07703	1239.07703	43.35811	-699.62836
59	158	5.23333	13.51135	92.92877	0.3994	-333.95438	-1254.51929	1254.51917	43.35811	-650.37164
59	159	5.26667	25.56529	47.39664	0.29909	-370.05167	-969.28595	969.28577	0	699.62836
59	160	5.3	16.67113	-141.06943	0.18249	-398.57343	-1001.95679	1001.95679	90	1350
59	161	5.33333	16.16066	281.40375	0.18249	-436.84879	-1091.59094	1091.59106	90	-567.31165
59	162	5.36667	35.43138	116.5706	0.19838	-471.34616	-854.74664	854.74683	52.17922	-698.22284
59	163	5.4	23.93203	-378.63724	0.23118	-493.83191	-1288.53552	1288.53564	43.45181	-130.91119
59	164	5.43333	10.18889	8.1207	0.23118	-557.24854	-1449.92334	1449.92334	43.45181	-651.77716
59	165	5.46667	24.47341	100.69287	0.20721	-590.49347	-788.14301	788.1427	0	698.22284
59	166	5.5	16.90175	-143.06213	0.12989	-609.79138	-1318.82312	1318.82263	90	1350
59	167	5.53333	14.93594	60.35511	0.12989	-678.41498	-1438.17627	1438.17627	90	-1350
59	168	5.56667	20.92543	-70.13713	0.03907	-705.6698	-1035.95154	1035.95215	0	0
59	169	5.6	10.26013	-177.92749	0.02522	-747.47845	-1564.95264	1564.953	90	1350
59	170	5.63333	9.06359	-59.66103	0.02522	-810	1585.4126	1585.41321	90	0
59	171	5.66667	6.28273	93.06476	0.06767	-641.78424	2627.68823	2627.68799	90	0
59	172	5.7	15.26791	-45.22594	0.03244	-634.8208	1043.20361	1043.20313	90	0
59	173	5.73333	3.26766	-146.87727	0.03244	-572.23737	2189.65698	2189.65723	90	-1350
59	174	5.76667	5.47609	41.6663	0.03089	-488.84366	1738.00854	1738.00879	0	0
